GFF_File	Category	Gene Identifier	Length
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_421_pseudo_01632	131
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_48_pseudo_01638	182
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_9_pseudo_01651	188
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_630_pseudo_01653	143
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_312_pseudo_01654	116
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_61_pseudo_01659	98
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_338_pseudo_01665	255
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_19_pseudo_01669	293
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_276_pseudo_01670	161
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_632_pseudo_01672	154
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_268_pseudo_01676	275
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_143_pseudo_01678	155
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_44_pseudo_01679	188
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_440_pseudo_01680	152
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_567_pseudo_01687	262
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_296_pseudo_01691	83
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_59_pseudo_01695	218
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_36_pseudo_01698	113
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_42_pseudo_01700	454
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_661_pseudo_01703	158
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_742_pseudo_01705	872
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_738_pseudo_01708	110
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_565_pseudo_01710	161
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_213_pseudo_01712	371
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_651_pseudo_01715	141
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_62_pseudo_01716	269
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_80_pseudo_01717	158
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_61_pseudo_01719	524
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_105_pseudo_01723	156
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_681_pseudo_01727	155
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_256_pseudo_01729	332
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_536_pseudo_01731	311
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_54_pseudo_01734	119
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_273_pseudo_01735	134
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_570_pseudo_01737	509
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_243_pseudo_01740	65
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_163_pseudo_01751	74
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_512_pseudo_01758	320
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_622_pseudo_01761	264
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_251_pseudo_01763	188
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_4_pseudo_01764	323
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_33_pseudo_01765	533
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_180_pseudo_01771	101
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_612_pseudo_01772	165
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_54_pseudo_01774	390
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_485_pseudo_01776	149
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_588_pseudo_01777	551
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_545_pseudo_01778	89
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_650_pseudo_01782	146
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_505_pseudo_01788	161
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_121_pseudo_01792	149
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_357_pseudo_01793	146
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_480_pseudo_01794	188
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_244_pseudo_01795	287
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_81_pseudo_01797	242
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_370_pseudo_01801	191
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_463_pseudo_01806	275
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_268_pseudo_01807	89
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_163_pseudo_01808	125
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_313_pseudo_01815	314
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_273_pseudo_01819	212
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_626_pseudo_01821	194
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_565_pseudo_01830	77
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_133_pseudo_01832	647
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_287_pseudo_01835	155
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_213_pseudo_01838	221
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_402_pseudo_01839	209
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_180_pseudo_01840	446
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_268_pseudo_01850	164
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_370_pseudo_01851	275
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_163_pseudo_01853	308
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_742_pseudo_01855	178
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_283_pseudo_01857	302
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_67_pseudo_01859	95
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_256_pseudo_01862	458
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_741_pseudo_01863	131
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_193_pseudo_01865	134
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_586_pseudo_01868	131
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_169_pseudo_01869	134
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_296_pseudo_01873	212
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_426_pseudo_01874	170
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_701_pseudo_01877	161
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_304_pseudo_01884	131
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_67_pseudo_01892	308
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_36_pseudo_01896	107
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_257_pseudo_01898	215
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_119_pseudo_01901	83
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_191_pseudo_01902	167
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_742_pseudo_01905	176
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_303_pseudo_01909	341
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_438_pseudo_01914	140
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_55_pseudo_01917	344
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_405_pseudo_01923	131
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_118_pseudo_01924	1973
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_664_pseudo_01927	302
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_80_pseudo_01928	155
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_688_pseudo_01929	170
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_537_pseudo_01930	191
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_328_pseudo_01932	266
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_565_pseudo_01934	399
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_2_pseudo_01936	161
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_674_pseudo_01938	122
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_317_pseudo_01940	179
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_133_pseudo_01942	101
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_210_pseudo_01945	383
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_291_pseudo_01951	197
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_577_pseudo_01954	758
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_269_pseudo_01959	149
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_593_pseudo_01962	228
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_359_pseudo_01963	59
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_463_pseudo_01966	103
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_731_pseudo_01968	140
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_61_pseudo_01974	278
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_338_pseudo_01976	164
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_479_pseudo_01977	314
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_545_pseudo_01981	146
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_631_pseudo_01984	167
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_481_pseudo_01985	168
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_81_pseudo_01987	110
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_541_pseudo_01994	179
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_502_pseudo_01996	245
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_80_pseudo_01997	152
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_382_pseudo_02000	131
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_586_pseudo_02006	131
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_701_pseudo_02007	258
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_609_pseudo_02010	140
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_61_pseudo_02012	155
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_119_pseudo_02013	158
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_294_pseudo_02019	212
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_232_pseudo_02028	152
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_671_pseudo_02029	110
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_251_pseudo_02038	172
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_669_pseudo_02039	107
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_256_pseudo_02043	122
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_705_pseudo_02048	239
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_446_pseudo_02051	164
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_146_pseudo_02052	95
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_463_pseudo_02054	143
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_302_pseudo_02055	137
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_166_pseudo_02058	143
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_586_pseudo_02059	187
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_39_pseudo_02061	815
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_537_pseudo_02063	134
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_388_pseudo_02064	239
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_35_pseudo_02068	137
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_118_pseudo_02069	335
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_402_pseudo_02071	95
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_359_pseudo_02073	140
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_663_pseudo_02074	242
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_61_pseudo_02078	167
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_62_pseudo_02087	215
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_705_pseudo_02088	119
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_402_pseudo_02091	226
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_689_pseudo_02093	131
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_485_pseudo_02103	284
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_359_pseudo_02105	143
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_705_pseudo_02107	88
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_591_pseudo_02110	122
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_81_pseudo_02111	134
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_62_pseudo_02112	116
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_452_pseudo_02113	129
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_33_pseudo_02114	143
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_669_pseudo_02117	149
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_118_pseudo_02119	248
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_42_pseudo_02120	377
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_121_pseudo_02125	107
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_591_pseudo_02126	90
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_505_pseudo_02127	152
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_335_pseudo_02128	72
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_382_pseudo_02131	518
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_368_pseudo_02134	152
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_118_pseudo_02136	74
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_401_pseudo_02137	107
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_689_pseudo_02138	407
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_402_pseudo_02141	158
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_548_pseudo_02142	176
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_193_pseudo_02145	149
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_570_pseudo_02148	119
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_669_pseudo_02152	107
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_643_pseudo_02153	209
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_287_pseudo_02156	323
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_220_pseudo_02157	287
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_146_pseudo_02158	344
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_305_pseudo_02160	149
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_312_pseudo_02163	422
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_221_pseudo_02166	122
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_643_pseudo_02167	113
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_689_pseudo_02170	386
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_742_pseudo_02172	353
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_570_pseudo_02173	116
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_744_pseudo_02174	588
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_501_pseudo_02175	83
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_191_pseudo_02181	1442
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_221_pseudo_02183	128
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_643_pseudo_02186	719
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_256_pseudo_02187	146
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_328_pseudo_02190	224
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_287_pseudo_02192	194
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_742_pseudo_02201	140
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_182_pseudo_02202	116
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_570_pseudo_02206	128
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_689_pseudo_02210	470
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_182_pseudo_02212	206
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_220_pseudo_02215	158
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_191_pseudo_02216	206
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_382_pseudo_02218	188
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_363_pseudo_02219	107
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_627_pseudo_02224	155
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_191_pseudo_02226	161
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_221_pseudo_02227	194
GCA_013214565.1_ASM1321456v1_genomic.pseudofinder_pseudos.gff	Intergenic region	GKKLOHEI_689_pseudo_02230	377
